# benders_position_x_set	index0_set	index1_set	daq_ai_voltage
# "x position"	"index0"	"index1"	"Voltage"
# 100	4	100
3	0	68	-0.0301615132908441
3	0	69	-0.0170082566535496
3	0	70	-0.0075350789746033
3	0	71	-0.000515501902629833
3	0	72	0.0048958110927374
3	0	73	0.00913150751242748
3	0	74	0.0126583573490318
3	0	75	0.0154988943175336
3	0	76	0.0179492759469506
3	0	77	0.0200552134964144
3	0	78	0.0218456789017536
3	0	79	0.0235556667219691
3	0	80	0.0251046993599051
3	0	81	0.026310575560855
3	0	82	0.0272305953655753
3	0	83	0.0278164722174014
3	0	84	0.027967126262756
3	0	85	0.0277623912735837
3	0	86	0.0269975322546254
3	0	87	0.0254478557809675
3	0	88	0.0227611919438055
3	0	89	0.0185036055718779
3	0	90	0.0125604965978893
3	0	91	0.00463313225147737
3	0	92	-0.00363996376493648
3	0	93	-0.00932490051844654
3	0	94	-0.0131884684929051
3	0	95	-0.0152467632464309
3	0	96	-0.0143112917784815
3	0	97	-0.0123225296585647
3	0	98	-0.00980840985376034
3	0	99	-0.00634079158754782

3	1	0	-1.93935891653042
3	1	1	-1.97592754000066
3	1	2	-1.98797286629059
3	1	3	-1.98769602142116
3	1	4	-1.98700326542234
3	1	5	-1.99171992949184
3	1	6	-1.99377115691464
3	1	7	-1.99984371744677
3	1	8	-2.00932662127816
3	1	9	-2.01333700970635
3	1	10	-2.01529552663338
3	1	11	-2.01790559493539
3	1	12	-2.01780902111883
3	1	13	-2.01726498862372
3	1	14	-2.01373553764416
3	1	15	-2.01060654615328
3	1	16	-2.0080441210867
3	1	17	-2.00981399709763
3	1	18	-2.01340718667519
3	1	19	-2.01403942323574
3	1	20	-2.01554726237414
3	1	21	-2.018839141831
3	1	22	-2.0236568877201
3	1	23	-2.02600942600227
3	1	24	-2.02525164341254
3	1	25	-2.02642404961349
3	1	26	-2.02670990812813
3	1	27	-2.02690434342512
3	1	28	-2.02607960297986
3	1	29	-2.02505141368903
3	1	30	-2.02599397419072
3	1	31	-2.02622703901504
3	1	32	-2.02756362072685
3	1	33	-2.02869546594191
3	1	34	-2.02782758917632
3	1	35	-2.02763122240149
3	1	36	-2.02617167002795
3	1	37	-2.02251538516502
3	1	38	-2.0229132693011
3	1	39	-2.02475976074992
3	1	40	-2.02680261899898
3	1	41	-2.0278790952161
3	1	42	-2.02888603828873
3	1	43	-2.02913391110555
3	1	44	-2.02902124164327
3	1	45	-2.02881843661163
3	1	46	-2.02773230300377
3	1	47	-2.02794412159027
3	1	48	-2.02802653125455
3	1	49	-2.03044731513037
3	1	50	-2.03094370459493
3	1	51	-2.0296521906337
3	1	52	-2.02892659929515
3	1	53	-2.03090314359104
3	1	54	-2.03156885916527
3	1	55	-2.03068231143892
3	1	56	-2.03155018822667
3	1	57	-2.03424910479996
3	1	58	-2.03389886371657
3	1	59	-2.02863816548745
3	1	60	-2.02447197076221
3	1	61	-2.02340837108657
3	1	62	-2.01650656229891
3	1	63	-2.0056149679548
3	1	64	-2.00034718882739
3	1	65	-2.00244927860566
3	1	66	-2.00566969308349
3	1	67	-2.00999104908475
3	1	68	-2.01626641538724
3	1	69	-2.02016027164406
3	1	70	-2.02246130382507
3	1	71	-2.02367684630488
3	1	72	-2.0254306268961
3	1	73	-2.02745803334801
3	1	74	-2.03070484533498
3	1	75	-2.03339925510976
3	1	76	-2.03575758801617
3	1	77	-2.03852603784329
3	1	78	-2.04051352732622
3	1	79	-2.04153656614319
3	1	80	-2.04242311394902
3	1	81	-2.04198595638842
3	1	82	-2.04186684865835
3	1	83	-2.0413672400207
3	1	84	-2.04038991281848
3	1	85	-2.03920141084361
3	1	86	-2.03848032622839
3	1	87	-2.03441971857306
3	1	88	-2.02981700996297
3	1	89	-2.03119994715106
3	1	90	-2.03262344535704
3	1	91	-2.03133643815594
3	1	92	-2.02780248000109
3	1	93	-2.02045900666185
3	1	94	-2.01777554219514
3	1	95	-2.02150200389748
3	1	96	-2.02349786282373
3	1	97	-2.02484989631556
3	1	98	-2.0248402389338
3	1	99	-2.02310255398696

3	2	0	0.0354019663363946
3	2	1	0.0358262441899434
3	2	2	0.0357348216479122
3	2	3	0.0356356732572452
3	2	4	0.0355017585477984
3	2	5	0.0361970849240017
3	2	6	0.0358017790026637
3	2	7	0.0357290272614382
3	2	8	0.0357972722576101
3	2	9	0.0363200546813458
3	2	10	0.0368357550774536
3	2	11	0.0367436887145832
3	2	12	0.0367263055551325
3	2	13	0.036670293152566
3	2	14	0.0367404696109585
3	2	15	0.0365949661284268
3	2	16	0.0362318512428121
3	2	17	0.03627112430668
3	2	18	0.0362775625138547
3	2	19	0.036259535533732
3	2	20	0.0362447276571859
3	2	21	0.0362852883624975
3	2	22	0.0365627750924524
3	2	23	0.0367668662604459
3	2	24	0.0364301480243145
3	2	25	0.0362691928445198
3	2	26	0.0362292759599402
3	2	27	0.036213180441964
3	2	28	0.036276918693155
3	2	29	0.0365080503313405
3	2	30	0.0362112489798072
3	2	31	0.0364282165621563
3	2	32	0.0367353190452151
3	2	33	0.0367160044236333
3	2	34	0.036742401073121
3	2	35	0.0365235020285811
3	2	36	0.0363206985020383
3	2	37	0.0362917265696841
3	2	38	0.0364172716099171
3	2	39	0.036781030316272
3	2	40	0.0366625673039326
3	2	41	0.0367584965910964
3	2	42	0.0367610718739638
3	2	43	0.0367243740929728
3	2	44	0.0368859730935601
3	2	45	0.0367977696550001
3	2	46	0.0367179358857766
3	2	47	0.0367082785749891
3	2	48	0.0365782267897148
3	2	49	0.0366999089056402
3	2	50	0.0366767313597485
3	2	51	0.0366084863635093
3	2	52	0.0359929937561355
3	2	53	0.036180989406029
3	2	54	0.0365022559448656
3	2	55	0.0367610718739817
3	2	56	0.036548611036646
3	2	57	0.0362421523743123
3	2	58	0.0362537411472481
3	2	59	0.0362286321392052
3	2	60	0.0365299402357666
3	2	61	0.0363342187371404
3	2	62	0.0358037104647944
3	2	63	0.0353008864836254
3	2	64	0.0346049162873713
3	2	65	0.0344941791238695
3	2	66	0.0347040646779306
3	2	67	0.0349274704670523
3	2	68	0.0349957154631882
3	2	69	0.0353800764320055
3	2	70	0.0360631702144828
3	2	71	0.0361874276132033
3	2	72	0.0359678847480947
3	2	73	0.0359170229112811
3	2	74	0.036213180441957
3	2	75	0.0358951330068567
3	2	76	0.0362402209121484
3	2	77	0.0365994728734369
3	2	78	0.0366174998535874
3	2	79	0.0362370018085602
3	2	80	0.0362556726094021
3	2	81	0.0362492344022219
3	2	82	0.0362318512428065
3	2	83	0.0361088814855052
3	2	84	0.0362402209121572
3	2	85	0.0366799504633445
3	2	86	0.0362331388842541
3	2	87	0.0366258695229252
3	2	88	0.0360972927125736
3	2	89	0.0357908340504104
3	2	90	0.0361893590753627
3	2	91	0.036072827525258
3	2	92	0.0360586634694441
3	2	93	0.0358101486719711
3	2	94	0.035810792492685
3	2	95	0.0357483418829821
3	2	96	0.0358397644250296
3	2	97	0.035824956548492
3	2	98	0.0358198059827491
3	2	99	0.0358416958871832

3	3	0	0.0123892388542623
3	3	1	0.0151789139731747
3	3	2	0.0440619989230575
3	3	3	0.0725761754128159
3	3	4	0.0799009240577825
3	3	5	0.0649243658953558
3	3	6	0.0422419176913265
3	3	7	0.0282085574795012
3	3	8	0.0325376079733012
3	3	9	0.0464241771086892
3	3	10	0.0588222329225324
3	3	11	0.0784259307526358
3	3	12	0.109227603753223
3	3	13	0.127586797219169
3	3	14	0.117007534049208
3	3	15	0.0885719020260371
3	3	16	0.0752808663547821
3	3	17	0.0812033734434299
3	3	18	0.0870357456625595
3	3	19	0.0914542875430821
3	3	20	0.112444132353186
3	3	21	0.140711084281959
3	3	22	0.160029571681299
3	3	23	0.164012247320708
3	3	24	0.150815851906809
3	3	25	0.128745030875268
3	3	26	0.0983476765066366
3	3	27	0.0827215027773645
3	3	28	0.0863829114174165
3	3	29	0.0898840087005606
3	3	30	0.0976394736323576
3	3	31	0.11619760748178
3	3	32	0.126516123238457
3	3	33	0.127508251081368
3	3	34	0.138639912724517
3	3	35	0.149204368382437
3	3	36	0.14642885685441
3	3	37	0.139717668737713
3	3	38	0.129164801999312
3	3	39	0.112798877570807
3	3	40	0.0973774385760919
3	3	41	0.0904203113951953
3	3	42	0.102759780214454
3	3	43	0.119821674682855
3	3	44	0.144141361556881
3	3	45	0.160853018509531
3	3	46	0.156105483748786
3	3	47	0.141519079377996
3	3	48	0.120139078333838
3	3	49	0.110040749336854
3	3	50	0.119443108057972
3	3	51	0.138073350412679
3	3	52	0.14279899512199
3	3	53	0.129318031357239
3	3	54	0.113142677859235
3	3	55	0.113832853737967
3	3	56	0.127313817209816
3	3	57	0.134383613377821
3	3	58	0.132428973429803
3	3	59	0.132204923791786
3	3	60	0.140548841406595
3	3	61	0.155507374222516
3	3	62	0.182607724737632
3	3	63	0.201033877738991
3	3	64	0.197760048618311
3	3	65	0.178758963690834
3	3	66	0.139049382900157
3	3	67	0.0943521248577408
3	3	68	0.0728491553951071
3	3	69	0.0887656921109206
3	3	70	0.133851817544654
3	3	71	0.169790539331766
3	3	72	0.171673715265232
3	3	73	0.158145108123469
3	3	74	0.151935456288097
3	3	75	0.155130739018448
3	3	76	0.151695311128538
3	3	77	0.139835487954382
3	3	78	0.118817314289575
3	3	79	0.090616676751677
3	3	80	0.0746969209455986
3	3	81	0.0593881513539866
3	3	82	0.0530883654702262
3	3	83	0.0818780976854876
3	3	84	0.122344164584397
3	3	85	0.146775876282381
3	3	86	0.153318383407474
3	3	87	0.154045257114052
3	3	88	0.161626247328583
3	3	89	0.166555983426925
3	3	90	0.162071127517249
3	3	91	0.160387536050162
3	3	92	0.166058953745776
3	3	93	0.165287656388397
3	3	94	0.159136592184825
3	3	95	0.160881990446501
3	3	96	0.156818193405706
3	3	97	0.136868117888262
3	3	98	0.120616149515927
3	3	99	0.128216453966117


3.02020202020202	0	0	0.0342199130368799
3.02020202020202	0	1	0.0378047068360671
3.02020202020202	0	2	0.0407901035374241
3.02020202020202	0	3	0.0433048673037207
3.02020202020202	0	4	0.0455331308415919
3.02020202020202	0	5	0.0475141672257034
3.02020202020202	0	6	0.04916556739933
3.02020202020202	0	7	0.0507210382945459
3.02020202020202	0	8	0.0521168416472115
3.02020202020202	0	9	0.0533510460058743
3.02020202020202	0	10	0.0543451052297778
3.02020202020202	0	11	0.0552219890727
3.02020202020202	0	12	0.0559430683028227
3.02020202020202	0	13	0.0567201599294161
3.02020202020202	0	14	0.0574554032154802
3.02020202020202	0	15	0.0580850598864707
3.02020202020202	0	16	0.0586947581346368
3.02020202020202	0	17	0.0590849135043819
3.02020202020202	0	18	0.0595394509479843
3.02020202020202	0	19	0.0600899176815006
3.02020202020202	0	20	0.0606184945194829
3.02020202020202	0	21	0.0611753994574668
3.02020202020202	0	22	0.0618996977887395
3.02020202020202	0	23	0.0624804241046425
3.02020202020202	0	24	0.0629858233867453
3.02020202020202	0	25	0.0634525934302019
3.02020202020202	0	26	0.063797037529028
3.02020202020202	0	27	0.064019799507937
3.02020202020202	0	28	0.0642876289402947
3.02020202020202	0	29	0.0644608167208235
3.02020202020202	0	30	0.0645148976575222
3.02020202020202	0	31	0.0645676909600683
3.02020202020202	0	32	0.0646642640706017
3.02020202020202	0	33	0.0646649078905799
3.02020202020202	0	34	0.0646372235987562
3.02020202020202	0	35	0.0647202764748707
3.02020202020202	0	36	0.0646558944009983
3.02020202020202	0	37	0.0646179089761665
3.02020202020202	0	38	0.0645535269001741
3.02020202020202	0	39	0.0645052403445602
3.02020202020202	0	40	0.0643867773302218
3.02020202020202	0	41	0.0643410660643533
3.02020202020202	0	42	0.0642290412556875
3.02020202020202	0	43	0.0641633715399836
3.02020202020202	0	44	0.0639760197013259
3.02020202020202	0	45	0.0638588443227175
3.02020202020202	0	46	0.0636779306940668
3.02020202020202	0	47	0.0634480866825006
3.02020202020202	0	48	0.0632253247091591
3.02020202020202	0	49	0.0629401121156636
3.02020202020202	0	50	0.0626471736840945
3.02020202020202	0	51	0.0622576621368361
3.02020202020202	0	52	0.0617902482771682
3.02020202020202	0	53	0.0611779747553073
3.02020202020202	0	54	0.0604350056177502
3.02020202020202	0	55	0.0593076754983038
3.02020202020202	0	56	0.0575030459678075
3.02020202020202	0	57	0.0544983345887555
3.02020202020202	0	58	0.0491494719284173
3.02020202020202	0	59	0.0385534703722444
3.02020202020202	0	60	0.0145666419499314
3.02020202020202	0	61	-0.0395142961924614
3.02020202020202	0	62	-0.122871045143735
3.02020202020202	0	63	-0.176946185051522
3.02020202020202	0	64	-0.17539586494222
3.02020202020202	0	65	-0.138626624105647
3.02020202020202	0	66	-0.0926739250510186
3.02020202020202	0	67	-0.0578380765505454
3.02020202020202	0	68	-0.0345819860895845
3.02020202020202	0	69	-0.0185978499335005
3.02020202020202	0	70	-0.00764839141670224
3.02020202020202	0	71	7.10187492482506e-05
3.02020202020202	0	72	0.0058499533708721
3.02020202020202	0	73	0.0100508834768759
3.02020202020202	0	74	0.0132970274921187
3.02020202020202	0	75	0.016078976777281
3.02020202020202	0	76	0.0183059526206915
3.02020202020202	0	77	0.0201427731110169
3.02020202020202	0	78	0.0218688564444379
3.02020202020202	0	79	0.023489997002128
3.02020202020202	0	80	0.0249740037480336
3.02020202020202	0	81	0.0262680833905553
3.02020202020202	0	82	0.0272524852637678
3.02020202020202	0	83	0.0279053194750074
3.02020202020202	0	84	0.0281274376224269
3.02020202020202	0	85	0.0280926713055316
3.02020202020202	0	86	0.0275962855275661
3.02020202020202	0	87	0.0265610218120544
3.02020202020202	0	88	0.0248587598354622
3.02020202020202	0	89	0.0223633107481745
3.02020202020202	0	90	0.0187959001787585
3.02020202020202	0	91	0.0147475555478397
3.02020202020202	0	92	0.0104996265060746
3.02020202020202	0	93	0.00593558151996026
3.02020202020202	0	94	0.00251303066094528
3.02020202020202	0	95	0.00040644932903201
3.02020202020202	0	96	-0.00115030911114525
3.02020202020202	0	97	-0.00129516876699823
3.02020202020202	0	98	-8.22105672488247e-05
3.02020202020202	0	99	0.00141596019623499

3.02020202020202	1	0	-1.95878376299684
3.02020202020202	1	1	-1.98897916557075
3.02020202020202	1	2	-2.00651954259237
3.02020202020202	1	3	-2.00853407220559
3.02020202020202	1	4	-2.00999813115072
3.02020202020202	1	5	-2.00933627864455
3.02020202020202	1	6	-2.00713053286746
3.02020202020202	1	7	-2.005128235943
3.02020202020202	1	8	-2.00614226090742
3.02020202020202	1	9	-2.00775118053733
3.02020202020202	1	10	-2.01301638466366
3.02020202020202	1	11	-2.01661665641211
3.02020202020202	1	12	-2.01778906252965
3.02020202020202	1	13	-2.01855521480292
3.02020202020202	1	14	-2.018730335324
3.02020202020202	1	15	-2.01875608834473
3.02020202020202	1	16	-2.01555112532669
3.02020202020202	1	17	-2.01642544025859
3.02020202020202	1	18	-2.01766351656994
3.02020202020202	1	19	-2.01836721777376
3.02020202020202	1	20	-2.0196220335689
3.02020202020202	1	21	-2.02298280245195
3.02020202020202	1	22	-2.02328282511835
3.02020202020202	1	23	-2.02194753110565
3.02020202020202	1	24	-2.02402193675856
3.02020202020202	1	25	-2.02558965178905
3.02020202020202	1	26	-2.02685090591006
3.02020202020202	1	27	-2.02775354924533
3.02020202020202	1	28	-2.02833363601373
3.02020202020202	1	29	-2.03001917117036
3.02020202020202	1	30	-2.03000243170667
3.02020202020202	1	31	-2.02827826702158
3.02020202020202	1	32	-2.02809670823199
3.02020202020202	1	33	-2.02808254407153
3.02020202020202	1	34	-2.02721788643742
3.02020202020202	1	35	-2.02680648195117
3.02020202020202	1	36	-2.02754044300881
3.02020202020202	1	37	-2.02809799588358
3.02020202020202	1	38	-2.02809992735985
3.02020202020202	1	39	-2.02717346248094
3.02020202020202	1	40	-2.02667449772681
3.02020202020202	1	41	-2.0280497089726
3.02020202020202	1	42	-2.0308445554684
3.02020202020202	1	43	-2.03244446186413
3.02020202020202	1	44	-2.03268718408341
3.02020202020202	1	45	-2.03167895332815
3.02020202020202	1	46	-2.02967214922483
3.02020202020202	1	47	-2.02906630942843
3.02020202020202	1	48	-2.02709749107228
3.02020202020202	1	49	-2.02740395200378
3.02020202020202	1	50	-2.02717861308262
3.02020202020202	1	51	-2.02821517212351
3.02020202020202	1	52	-2.02988783076753
3.02020202020202	1	53	-2.03065591459308
3.02020202020202	1	54	-2.03081493949348
3.02020202020202	1	55	-2.0311883582887
3.02020202020202	1	56	-2.02971721700862
3.02020202020202	1	57	-2.03045954781472
3.02020202020202	1	58	-2.03157336594347
3.02020202020202	1	59	-2.03196609950608
3.02020202020202	1	60	-2.02874761581932
3.02020202020202	1	61	-2.02300211722525
3.02020202020202	1	62	-2.01508113281222
3.02020202020202	1	63	-2.00108501274456
3.02020202020202	1	64	-1.99173988807648
3.02020202020202	1	65	-1.99331919155983
3.02020202020202	1	66	-2.00083842758724
3.02020202020202	1	67	-2.00783101489772
3.02020202020202	1	68	-2.01405616270616
3.02020202020202	1	69	-2.01886618249551
3.02020202020202	1	70	-2.02140800537176
3.02020202020202	1	71	-2.0213371845712
3.02020202020202	1	72	-2.02092513627884
3.02020202020202	1	73	-2.02222501988252
3.02020202020202	1	74	-2.02658436216767
3.02020202020202	1	75	-2.03251206355246
3.02020202020202	1	76	-2.03541893578468
3.02020202020202	1	77	-2.03764657214653
3.02020202020202	1	78	-2.03863677583542
3.02020202020202	1	79	-2.03889044310233
3.02020202020202	1	80	-2.03834705433863
3.02020202020202	1	81	-2.03767618811996
3.02020202020202	1	82	-2.03852539401608
3.02020202020202	1	83	-2.03814553694246
3.02020202020202	1	84	-2.03880932108259
3.02020202020202	1	85	-2.03966882819585
3.02020202020202	1	86	-2.04068800405251
3.02020202020202	1	87	-2.03834705434101
3.02020202020202	1	88	-2.03622049857629
3.02020202020202	1	89	-2.03487039643268
3.02020202020202	1	90	-2.03640270120149
3.02020202020202	1	91	-2.03696025411739
3.02020202020202	1	92	-2.03485494462583
3.02020202020202	1	93	-2.02906309031445
3.02020202020202	1	94	-2.02315406003379
3.02020202020202	1	95	-2.02021628445563
3.02020202020202	1	96	-2.02037273404306
3.02020202020202	1	97	-2.02650517163814
3.02020202020202	1	98	-2.02949252190903
3.02020202020202	1	99	-2.02965669741255

3.02020202020202	2	0	0.0359743229552729
3.02020202020202	2	1	0.0362209062905868
3.02020202020202	2	2	0.0362131804419602
3.02020202020202	2	3	0.0359279678635148
3.02020202020202	2	4	0.0360560881865607
3.02020202020202	2	5	0.0365466795744593
3.02020202020202	2	6	0.0367089223956969
3.02020202020202	2	7	0.0366123492878339
3.02020202020202	2	8	0.036267905203076
3.02020202020202	2	9	0.0362537411472545
3.02020202020202	2	10	0.036364478310942
3.02020202020202	2	11	0.0366162122121439
3.02020202020202	2	12	0.0362312074220895
3.02020202020202	2	13	0.0362344265256927
3.02020202020202	2	14	0.0361893590753657
3.02020202020202	2	15	0.0361610309637304
3.02020202020202	2	16	0.036205454593335
3.02020202020202	2	17	0.0365943223076889
3.02020202020202	2	18	0.0367217988101001
3.02020202020202	2	19	0.0362859321832331
3.02020202020202	2	20	0.0364089019405993
3.02020202020202	2	21	0.0366477594273828
3.02020202020202	2	22	0.0366129931085543
3.02020202020202	2	23	0.0366728684354345
3.02020202020202	2	24	0.0364436682594112
3.02020202020202	2	25	0.0368814663485142
3.02020202020202	2	26	0.0366084863635062
3.02020202020202	2	27	0.0363136164741342
3.02020202020202	2	28	0.0363812176496649
3.02020202020202	2	29	0.0365878841004979
3.02020202020202	2	30	0.0368190157387328
3.02020202020202	2	31	0.0363580401037559
3.02020202020202	2	32	0.0366908954155616
3.02020202020202	2	33	0.0362749872309974
3.02020202020202	2	34	0.0363432322272285
3.02020202020202	2	35	0.0366722246147107
3.02020202020202	2	36	0.0366567729174566
3.02020202020202	2	37	0.0362627546373307
3.02020202020202	2	38	0.0366773751804652
3.02020202020202	2	39	0.0366741560768639
3.02020202020202	2	40	0.0369548619105458
3.02020202020202	2	41	0.0370301889347259
3.02020202020202	2	42	0.0366426088616374
3.02020202020202	2	43	0.0362415085536041
3.02020202020202	2	44	0.0362395770914443
3.02020202020202	2	45	0.0362492344022274
3.02020202020202	2	46	0.0362627546373168
3.02020202020202	2	47	0.0365318716979458
3.02020202020202	2	48	0.0367823179577093
3.02020202020202	2	49	0.0366690055111146
3.02020202020202	2	50	0.0363882996775535
3.02020202020202	2	51	0.0363213423227631
3.02020202020202	2	52	0.0367668662604479
3.02020202020202	2	53	0.0366464717859531
3.02020202020202	2	54	0.0362736995895492
3.02020202020202	2	55	0.0362859321832088
3.02020202020202	2	56	0.0362427961950311
3.02020202020202	2	57	0.0362672613823696
3.02020202020202	2	58	0.036669649331856
3.02020202020202	2	59	0.0366052672599341
3.02020202020202	2	60	0.0362176871870115
3.02020202020202	2	61	0.0358507093772522
3.02020202020202	2	62	0.0355352372251536
3.02020202020202	2	63	0.0346892568014247
3.02020202020202	2	64	0.0341072428725811
3.02020202020202	2	65	0.0341265574940903
3.02020202020202	2	66	0.0341960901316092
3.02020202020202	2	67	0.0348817591960929
3.02020202020202	2	68	0.0353955281292214
3.02020202020202	2	69	0.0354341573723191
3.02020202020202	2	70	0.0355597024124522
3.02020202020202	2	71	0.0361288399277943
3.02020202020202	2	72	0.0362595355337329
3.02020202020202	2	73	0.0359324746085434
3.02020202020202	2	74	0.0363116850119737
3.02020202020202	2	75	0.0362608231751633
3.02020202020202	2	76	0.0361771264817116
3.02020202020202	2	77	0.0358526408394076
3.02020202020202	2	78	0.0362402209121701
3.02020202020202	2	79	0.0364018199126852
3.02020202020202	2	80	0.0367559213082284
3.02020202020202	2	81	0.0367906876270642
3.02020202020202	2	82	0.0363651221316732
3.02020202020202	2	83	0.0366561290967511
3.02020202020202	2	84	0.0367443325352851
3.02020202020202	2	85	0.036293014211109
3.02020202020202	2	86	0.0366059110806436
3.02020202020202	2	87	0.0367861808820344
3.02020202020202	2	88	0.0370385586040745
3.02020202020202	2	89	0.0364359424107844
3.02020202020202	2	90	0.0362415085536076
3.02020202020202	2	91	0.0363245614263477
3.02020202020202	2	92	0.0359620903616057
3.02020202020202	2	93	0.0358352576800009
3.02020202020202	2	94	0.0357373969307834
3.02020202020202	2	95	0.0353858708184426
3.02020202020202	2	96	0.0357676565045499
3.02020202020202	2	97	0.0354631293046673
3.02020202020202	2	98	0.0359176667320235
3.02020202020202	2	99	0.0361430039836153

3.02020202020202	3	0	0.205454351942451
3.02020202020202	3	1	0.182533041461339
3.02020202020202	3	2	0.184147744160779
3.02020202020202	3	3	0.197066653543601
3.02020202020202	3	4	0.200100337476514
3.02020202020202	3	5	0.1829611823632
3.02020202020202	3	6	0.15826421500532
3.02020202020202	3	7	0.132061995624497
3.02020202020202	3	8	0.10370877205444
3.02020202020202	3	9	0.0852942105172184
3.02020202020202	3	10	0.0907898645201729
3.02020202020202	3	11	0.100588172738222
3.02020202020202	3	12	0.0942413876318908
3.02020202020202	3	13	0.0796736553412384
3.02020202020202	3	14	0.0648992568672919
3.02020202020202	3	15	0.056922961746668
3.02020202020202	3	16	0.064829080401791
3.02020202020202	3	17	0.0829004849898669
3.02020202020202	3	18	0.114099395581036
3.02020202020202	3	19	0.130315309750564
3.02020202020202	3	20	0.122834112142149
3.02020202020202	3	21	0.11431700695659
3.02020202020202	3	22	0.118956379527705
3.02020202020202	3	23	0.120882691320177
3.02020202020202	3	24	0.115427597819709
3.02020202020202	3	25	0.0927773392343791
3.02020202020202	3	26	0.0759942197496038
3.02020202020202	3	27	0.0704644433517099
3.02020202020202	3	28	0.0650763075618395
3.02020202020202	3	29	0.0665455064971269
3.02020202020202	3	30	0.0866906577720164
3.02020202020202	3	31	0.112228452378706
3.02020202020202	3	32	0.134386832507728
3.02020202020202	3	33	0.154712899329714
3.02020202020202	3	34	0.17271477357556
3.02020202020202	3	35	0.188778103760707
3.02020202020202	3	36	0.203985796466844
3.02020202020202	3	37	0.214592745480385
3.02020202020202	3	38	0.195465471114904
3.02020202020202	3	39	0.167844268946492
3.02020202020202	3	40	0.150817139546004
3.02020202020202	3	41	0.132960769426389
3.02020202020202	3	42	0.120666367540921
3.02020202020202	3	43	0.113518025367604
3.02020202020202	3	44	0.115772041930746
3.02020202020202	3	45	0.126161377983388
3.02020202020202	3	46	0.128751469035713
3.02020202020202	3	47	0.123542958828883
3.02020202020202	3	48	0.106769495995377
3.02020202020202	3	49	0.0888687033733908
3.02020202020202	3	50	0.0740943047284463
3.02020202020202	3	51	0.0648979692149917
3.02020202020202	3	52	0.0720991042328375
3.02020202020202	3	53	0.0874046549706078
3.02020202020202	3	54	0.109071155298167
3.02020202020202	3	55	0.147188565528533
3.02020202020202	3	56	0.179645504969465
3.02020202020202	3	57	0.182782200126743
3.02020202020202	3	58	0.182650216856975
3.02020202020202	3	59	0.197378262849994
3.02020202020202	3	60	0.209030133035063
3.02020202020202	3	61	0.209725459588437
3.02020202020202	3	62	0.194052928092683
3.02020202020202	3	63	0.176154708325509
3.02020202020202	3	64	0.171550745476539
3.02020202020202	3	65	0.175620337014718
3.02020202020202	3	66	0.165502048758149
3.02020202020202	3	67	0.137775261405873
3.02020202020202	3	68	0.124622646288181
3.02020202020202	3	69	0.131137468923089
3.02020202020202	3	70	0.151035394816892
3.02020202020202	3	71	0.174568333797438
3.02020202020202	3	72	0.195146135903149
3.02020202020202	3	73	0.191767364024861
3.02020202020202	3	74	0.160647639768036
3.02020202020202	3	75	0.128969724315944
3.02020202020202	3	76	0.115860889194411
3.02020202020202	3	77	0.115651003617544
3.02020202020202	3	78	0.11765135479431
3.02020202020202	3	79	0.122646760281955
3.02020202020202	3	80	0.11869498828875
