# benders_position_y_set	index0_set	index1_set	daq_ai_voltage
# "y position"	"index0"	"index1"	"Voltage"
# 100	4	100
-3.17	0	88	0.0534237988232698
-3.17	0	89	0.0528198949688871
-3.17	0	90	0.0522990439904528
-3.17	0	91	0.0516822637213072
-3.17	0	92	0.0511620565628418
-3.17	0	93	0.0506057954419283
-3.17	0	94	0.0499754949389007
-3.17	0	95	0.0494140832498204
-3.17	0	96	0.0487947277043721
-3.17	0	97	0.0483324644171012
-3.17	0	98	0.0478045314178658
-3.17	0	99	0.0472778860588737

-3.17	1	0	-2.54593577742718
-3.17	1	1	-2.54967127127917
-3.17	1	2	-2.56042514205739
-3.17	1	3	-2.57137087500051
-3.17	1	4	-2.57857789495912
-3.17	1	5	-2.58383218243062
-3.17	1	6	-2.58707192948717
-3.17	1	7	-2.58877550082158
-3.17	1	8	-2.58952427387088
-3.17	1	9	-2.59048486664962
-3.17	1	10	-2.59251035252669
-3.17	1	11	-2.5933370289093
-3.17	1	12	-2.59306147011364
-3.17	1	13	-2.59320504397242
-3.17	1	14	-2.59467812464949
-3.17	1	15	-2.59586985208351
-3.17	1	16	-2.59717746875205
-3.17	1	17	-2.59875420596139
-3.17	1	18	-2.60050928383279
-3.17	1	19	-2.60163083397897
-3.17	1	20	-2.60212207552309
-3.17	1	21	-2.6029674230355
-3.17	1	22	-2.60497745729428
-3.17	1	23	-2.60931171452516
-3.17	1	24	-2.61383590153651
-3.17	1	25	-2.61655994251989
-3.17	1	26	-2.61804718781005
-3.17	1	27	-2.61920543643149
-3.17	1	28	-2.61916294370807
-3.17	1	29	-2.6193786264712
-3.17	1	30	-2.619898840422
-3.17	1	31	-2.62075448936456
-3.17	1	32	-2.62146592058295
-3.17	1	33	-2.62114014302884
-3.17	1	34	-2.62060769631714
-3.17	1	35	-2.62101459634304
-3.17	1	36	-2.62072680471115
-3.17	1	37	-2.62015250910663
-3.17	1	38	-2.62003661985983
-3.17	1	39	-2.61897558942858
-3.17	1	40	-2.61734798937161
-3.17	1	41	-2.61574614250971
-3.17	1	42	-2.61306330661066
-3.17	1	43	-2.60953641087024
-3.17	1	44	-2.60481328089199
-3.17	1	45	-2.60146472609384
-3.17	1	46	-2.59967359377802
-3.17	1	47	-2.59810071952915
-3.17	1	48	-2.59402077528326
-3.17	1	49	-2.58852247606297
-3.17	1	50	-2.58429123243123
-3.17	1	51	-2.58070639318414
-3.17	1	52	-2.57881418013629
-3.17	1	53	-2.57863004508157
-3.17	1	54	-2.57886761793157
-3.17	1	55	-2.57953333697784
-3.17	1	56	-2.58071605061417
-3.17	1	57	-2.58141074197197
-3.17	1	58	-2.58195220206206
-3.17	1	59	-2.58269711208304
-3.17	1	60	-2.58259088031671
-3.17	1	61	-2.58127296259342
-3.17	1	62	-2.57927194245983
-3.17	1	63	-2.57750076926823
-3.17	1	64	-2.57574891097609
-3.17	1	65	-2.574449020555
-3.17	1	66	-2.57392236857176
-3.17	1	67	-2.57372728843728
-3.17	1	68	-2.57335901834902
-3.17	1	69	-2.57240100106353
-3.17	1	70	-2.57172626846509
-3.17	1	71	-2.57066137561554
-3.17	1	72	-2.56961579764005
-3.17	1	73	-2.5704598571999
-3.17	1	74	-2.57215892142918
-3.17	1	75	-2.57222909877036
-3.17	1	76	-2.57045535039848
-3.17	1	77	-2.5682289904221
-3.17	1	78	-2.56541481482739
-3.17	1	79	-2.56373892855374
-3.17	1	80	-2.56343439755124
-3.17	1	81	-2.564206992062
-3.17	1	82	-2.56476454777018
-3.17	1	83	-2.56414647215899
-3.17	1	84	-2.5628723350494
-3.17	1	85	-2.56386189984807
-3.17	1	86	-2.56672693787225
-3.17	1	87	-2.571299409975
-3.17	1	88	-2.57451791024128
-3.17	1	89	-2.57501816524376
-3.17	1	90	-2.57458873141144
-3.17	1	91	-2.57368479573484
-3.17	1	92	-2.57266303939429
-3.17	1	93	-2.57099809808163
-3.17	1	94	-2.56933830742951
-3.17	1	95	-2.567487943488
-3.17	1	96	-2.56573737303936
-3.17	1	97	-2.56563436043565
-3.17	1	98	-2.56560088133955
-3.17	1	99	-2.56594661739022

-3.17	2	0	0.0418375982600517
-3.17	2	1	0.0420069231102201
-3.17	2	2	0.0422560817300453
-3.17	2	3	0.042186549091936
-3.17	2	4	0.0420358950427504
-3.17	2	5	0.0425786359124493
-3.17	2	6	0.0426719899173409
-3.17	2	7	0.0422425614948569
-3.17	2	8	0.0425522392627925
-3.17	2	9	0.0425329246410917
-3.17	2	10	0.0422509311642536
-3.17	2	11	0.0424041604964241
-3.17	2	12	0.042717701188698
-3.17	2	13	0.0427537551492126
-3.17	2	14	0.042773713591646
-3.17	2	15	0.0427511798663133
-3.17	2	16	0.042790452930453
-3.17	2	17	0.0427131944436272
-3.17	2	18	0.0425226235095175
-3.17	2	19	0.0425657594979781
-3.17	2	20	0.0427325090653361
-3.17	2	21	0.042612114590053
-3.17	2	22	0.0426893730768598
-3.17	2	23	0.042674565200219
-3.17	2	24	0.0428310136360647
-3.17	2	25	0.0430660082001999
-3.17	2	26	0.0430705149452615
-3.17	2	27	0.0428039731656822
-3.17	2	28	0.0425966628926872
-3.17	2	29	0.0428754372660019
-3.17	2	30	0.0430846790011781
-3.17	2	31	0.043112363292304
-3.17	2	32	0.0430962677742158
-3.17	2	33	0.0427614809979247
-3.17	2	34	0.0429095597643432
-3.17	2	35	0.0431381161212591
-3.17	2	36	0.0431059250850771
-3.17	2	37	0.0430325295225564
-3.17	2	38	0.0432643049831614
-3.17	2	39	0.0434413556822563
-3.17	2	40	0.0431097880094053
-3.17	2	41	0.0431323217347316
-3.17	2	42	0.0430904733876965
-3.17	2	43	0.0426758528416621
-3.17	2	44	0.0426951674633787
-3.17	2	45	0.0426604011443106
-3.17	2	46	0.0426758528416804
-3.17	2	47	0.0426423741640584
-3.17	2	48	0.042814274297253
-3.17	2	49	0.0430975554156691
-3.17	2	50	0.0428200686837851
-3.17	2	51	0.0426591135028688
-3.17	2	52	0.0426526752956299
-3.17	2	53	0.0426655517100899
-3.17	2	54	0.04300162612783
-3.17	2	55	0.0429958317413223
-3.17	2	56	0.0427389472725666
-3.17	2	57	0.0427067562363919
-3.17	2	58	0.0427518236870465
-3.17	2	59	0.0427486045834261
-3.17	2	60	0.0427357281689473
-3.17	2	61	0.0427872338268407
-3.17	2	62	0.0430621452758681
-3.17	2	63	0.0426958112840893
-3.17	2	64	0.0424472964848911
-3.17	2	65	0.0423062997464731
-3.17	2	66	0.0426970989255469
-3.17	2	67	0.0426385112397237
-3.17	2	68	0.0422129457415879
-3.17	2	69	0.0426681269929896
-3.17	2	70	0.042735084348253
-3.17	2	71	0.0431188014995431
-3.17	2	72	0.0427762888745558
-3.17	2	73	0.0427453854798108
-3.17	2	74	0.0427260708581088
-3.17	2	75	0.042791740571911
-3.17	2	76	0.0424337762496866
-3.17	2	77	0.0425232673302472
-3.17	2	78	0.0427640562807952
-3.17	2	79	0.0427563304321058
-3.17	2	80	0.0426925921804895
-3.17	2	81	0.0422902042283749
-3.17	2	82	0.0422850536625757
-3.17	2	83	0.0422902042283691
-3.17	2	84	0.0421369748962681
-3.17	2	85	0.0419264455198329
-3.17	2	86	0.0421401939998795
-3.17	2	87	0.0426320730324907
-3.17	2	88	0.0427106191607457
-3.17	2	89	0.0426552505785282
-3.17	2	90	0.0426707022758901
-3.17	2	91	0.0426958112841034
-3.17	2	92	0.042728646141011
-3.17	2	93	0.0424080234207432
-3.17	2	94	0.0422599446543747
-3.17	2	95	0.042301149180666
-3.17	2	96	0.0422631637579922
-3.17	2	97	0.0422322603632867
-3.17	2	98	0.04224835588135
-3.17	2	99	0.0422432053155715

-3.17	3	0	0.235170549146084
-3.17	3	1	0.22055002020422
-3.17	3	2	0.214267615929659
-3.17	3	3	0.220379407669428
-3.17	3	4	0.234055451314725
-3.17	3	5	0.24626937799982
-3.17	3	6	0.261255597976518
-3.17	3	7	0.268267451960631
-3.17	3	8	0.265347723926725
-3.17	3	9	0.278810664129207
-3.17	3	10	0.296741722341332
-3.17	3	11	0.294577196166985
-3.17	3	12	0.272637708691321
-3.17	3	13	0.254689911985957
-3.17	3	14	0.254134294513837
-3.17	3	15	0.267302364360787
-3.17	3	16	0.27719274198425
-3.17	3	17	0.281152240965116
-3.17	3	18	0.283348958138132
-3.17	3	19	0.296589136819654
-3.17	3	20	0.324582474705713
-3.17	3	21	0.341672060648982
-3.17	3	22	0.335984545405996
-3.17	3	23	0.327912960879288
-3.17	3	24	0.327165484647778
-3.17	3	25	0.322699941916238
-3.17	3	26	0.331222844922907
-3.17	3	27	0.350232949460914
-3.17	3	28	0.353245388292153
-3.17	3	29	0.359193651339646
-3.17	3	30	0.361900275222763
-3.17	3	31	0.360803847894169
-3.17	3	32	0.365852049148074
-3.17	3	33	0.372361080575737
-3.17	3	34	0.381979768170212
-3.17	3	35	0.390384209314774
-3.17	3	36	0.400351848440423
-3.17	3	37	0.403939863794005
-3.17	3	38	0.389155798620327
-3.17	3	39	0.36051799143391
-3.17	3	40	0.331778462511152
-3.17	3	41	0.312873301563219
-3.17	3	42	0.310459616550929
-3.17	3	43	0.319674626884495
-3.17	3	44	0.318173880069617
-3.17	3	45	0.302726682390029
-3.17	3	46	0.295029802304005
-3.17	3	47	0.297881929323558
-3.17	3	48	0.295973643894193
-3.17	3	49	0.2779498754925
-3.17	3	50	0.25261037041034
-3.17	3	51	0.227719609765661
-3.17	3	52	0.226148686749658
-3.17	3	53	0.246965992272421
-3.17	3	54	0.266213019309516
-3.17	3	55	0.284119611893029
-3.17	3	56	0.301919330838499
-3.17	3	57	0.301307057059749
-3.17	3	58	0.293178816950459
-3.17	3	59	0.28256735949497
-3.17	3	60	0.260473999386392
-3.17	3	61	0.242980096876086
-3.17	3	62	0.248104911482095
-3.17	3	63	0.2678521874656
-3.17	3	64	0.278050311518849
-3.17	3	65	0.28906029409753
-3.17	3	66	0.303024771510858
-3.17	3	67	0.317790162747693
-3.17	3	68	0.333189074379779
-3.17	3	69	0.333695761540817
-3.17	3	70	0.330147663733623
-3.17	3	71	0.324469805948467
-3.17	3	72	0.329391817827462
-3.17	3	73	0.337849051185561
-3.17	3	74	0.348123791603058
-3.17	3	75	0.3451866798738
-3.17	3	76	0.333816799908636
-3.17	3	77	0.327874975437676
-3.17	3	78	0.335051004874384
-3.17	3	79	0.34681554718433
-3.17	3	80	0.352300902762267
-3.17	3	81	0.353303976010436
-3.17	3	82	0.353808731742611
-3.17	3	83	0.343083316452739
-3.17	3	84	0.32797026097282
-3.17	3	85	0.307709213234018
-3.17	3	86	0.277524953703366
-3.17	3	87	0.246152202629992
-3.17	3	88	0.232882409599648
-3.17	3	89	0.239043775763121
-3.17	3	90	0.253748001984259
-3.17	3	91	0.281586820217157
-3.17	3	92	0.314581358822198
-3.17	3	93	0.34144414803358
-3.17	3	94	0.350836853624344
-3.17	3	95	0.343338269572749
-3.17	3	96	0.349081797384726
-3.17	3	97	0.361590597281161
-3.17	3	98	0.367498943536149
-3.17	3	99	0.367103637387106


-3.16494949494949	0	0	0.0482597127295233
-3.16494949494949	0	1	0.0481103463227089
-3.16494949494949	0	2	0.0478560371357796
-3.16494949494949	0	3	0.0474542930017166
-3.16494949494949	0	4	0.0471510534378867
-3.16494949494949	0	5	0.0468748543442925
-3.16494949494949	0	6	0.0467287070502243
-3.16494949494949	0	7	0.0465632451224903
-3.16494949494949	0	8	0.0464718225806828
-3.16494949494949	0	9	0.0464119472523774
-3.16494949494949	0	10	0.0465149585715896
-3.16494949494949	0	11	0.0465535878206094
-3.16494949494949	0	12	0.0466875025377532
-3.16494949494949	0	13	0.0468761420138022
-3.16494949494949	0	14	0.0471040545614545
-3.16494949494949	0	15	0.0475038672439511
-3.16494949494949	0	16	0.0478470236972627
-3.16494949494949	0	17	0.048253274582141
-3.16494949494949	0	18	0.0487734817361809
-3.16494949494949	0	19	0.0493117158749232
-3.16494949494949	0	20	0.0499400849184517
-3.16494949494949	0	21	0.0506366989638832
-3.16494949494949	0	22	0.0511890971596684
-3.16494949494949	0	23	0.0518264796932486
-3.16494949494949	0	24	0.0524844644880104
-3.16494949494949	0	25	0.0532905280516563
-3.16494949494949	0	26	0.0539768409592337
-3.16494949494949	0	27	0.0546811808426919
-3.16494949494949	0	28	0.0553089060671859
-3.16494949494949	0	29	0.0559469324224509
-3.16494949494949	0	30	0.0565386036858377
-3.16494949494949	0	31	0.0571611783393786
-3.16494949494949	0	32	0.057799848519671
-3.16494949494949	0	33	0.0583322882784679
-3.16494949494949	0	34	0.0587745931286129
-3.16494949494949	0	35	0.0592658283581878
-3.16494949494949	0	36	0.0596476140574335
-3.16494949494949	0	37	0.0600860559836469
-3.16494949494949	0	38	0.0604034596095277
-3.16494949494949	0	39	0.0608103543203953
-3.16494949494949	0	40	0.06110393657436
-3.16494949494949	0	41	0.0613479446326541
-3.16494949494949	0	42	0.0616119111342906
-3.16494949494949	0	43	0.061839823671586
-3.16494949494949	0	44	0.0620484215853253
-3.16494949494949	0	45	0.0622125958728289
-3.16494949494949	0	46	0.0624411522234903
-3.16494949494949	0	47	0.0626033950460884
-3.16494949494949	0	48	0.0627276524418892
-3.16494949494949	0	49	0.0628795941304999
-3.16494949494949	0	50	0.0629761672417066
-3.16494949494949	0	51	0.0631120134153608
-3.16494949494949	0	52	0.0631866966196615
-3.16494949494949	0	53	0.0633045158200878
-3.16494949494949	0	54	0.0633309124656159
-3.16494949494949	0	55	0.0633322001081818
-3.16494949494949	0	56	0.063332843927728
-3.16494949494949	0	57	0.0633231866197353
-3.16494949494949	0	58	0.0632819820971969
-3.16494949494949	0	59	0.0632736124278114
-3.16494949494949	0	60	0.063193134829815
-3.16494949494949	0	61	0.0630637268548565
-3.16494949494949	0	62	0.0629291683151097
-3.16494949494949	0	63	0.0628203626084479
-3.16494949494949	0	64	0.0626922422761811
-3.16494949494949	0	65	0.0625428758600798
-3.16494949494949	0	66	0.0623033745437779
-3.16494949494949	0	67	0.0621044339337531
-3.16494949494949	0	68	0.0618649326137309
-3.16494949494949	0	69	0.0616125548854065
-3.16494949494949	0	70	0.0613440816368061
-3.16494949494949	0	71	0.0610253903749584
-3.16494949494949	0	72	0.0607318081164226
-3.16494949494949	0	73	0.0603480909520083
-3.16494949494949	0	74	0.0600203861881694
-3.16494949494949	0	75	0.0596128476546472
-3.16494949494949	0	76	0.0591628169538479
-3.16494949494949	0	77	0.0587520593173039
-3.16494949494949	0	78	0.0583110421076097
-3.16494949494949	0	79	0.0579009282938252
-3.16494949494949	0	80	0.0574109807034571
-3.16494949494949	0	81	0.0569036499594353
-3.16494949494949	0	82	0.0563499641238274
-3.16494949494949	0	83	0.0558110861643615
-3.16494949494949	0	84	0.0552696329196838
-3.16494949494949	0	85	0.0547172347254292
-3.16494949494949	0	86	0.0541126870608778
-3.16494949494949	0	87	0.0535596450526968
-3.16494949494949	0	88	0.0529203310602241
-3.16494949494949	0	89	0.052346686782834
-3.16494949494949	0	90	0.0518496571695499
-3.16494949494949	0	91	0.0512373836397975
-3.16494949494949	0	92	0.0506875607278114
-3.16494949494949	0	93	0.05011327262628
-3.16494949494949	0	94	0.0495183822606419
-3.16494949494949	0	95	0.0489415188790284
-3.16494949494949	0	96	0.0484464207314977
-3.16494949494949	0	97	0.0478495989106402
-3.16494949494949	0	98	0.0474555806203574
-3.16494949494949	0	99	0.0468909498359444

-3.16494949494949	1	0	-2.59044301776734
-3.16494949494949	1	1	-2.59130768004212
-3.16494949494949	1	2	-2.59313486661641
-3.16494949494949	1	3	-2.59448046915529
-3.16494949494949	1	4	-2.5959773715232
-3.16494949494949	1	5	-2.59684654065216
-3.16494949494949	1	6	-2.59909157236192
-3.16494949494949	1	7	-2.6020538296486
-3.16494949494949	1	8	-2.60348441774807
-3.16494949494949	1	9	-2.60461820068288
-3.16494949494949	1	10	-2.60523176976113
-3.16494949494949	1	11	-2.60635010082118
-3.16494949494949	1	12	-2.6083330943283
-3.16494949494949	1	13	-2.60988343473435
-3.16494949494949	1	14	-2.61139450159489
-3.16494949494949	1	15	-2.61441277241544
-3.16494949494949	1	16	-2.6173048528216
-3.16494949494949	1	17	-2.61866011314849
-3.16494949494949	1	18	-2.61907280762802
-3.16494949494949	1	19	-2.61940759878297
-3.16494949494949	1	20	-2.62104614397509
-3.16494949494949	1	21	-2.62404123726294
-3.16494949494949	1	22	-2.6273679026846
-3.16494949494949	1	23	-2.62947644333947
-3.16494949494949	1	24	-2.63056837769621
-3.16494949494949	1	25	-2.6314671632969
-3.16494949494949	1	26	-2.63145943734615
-3.16494949494949	1	27	-2.63087612806546
-3.16494949494949	1	28	-2.63024324393832
-3.16494949494949	1	29	-2.63046665267868
-3.16494949494949	1	30	-2.63125148050489
-3.16494949494949	1	31	-2.63213030740647
-3.16494949494949	1	32	-2.63196935009759
-3.16494949494949	1	33	-2.63301428495229
-3.16494949494949	1	34	-2.63483889703889
-3.16494949494949	1	35	-2.6357260937546
-3.16494949494949	1	36	-2.63655277052852
-3.16494949494949	1	37	-2.63680386394243
-3.16494949494949	1	38	-2.63638666257804
-3.16494949494949	1	39	-2.63589735233764
-3.16494949494949	1	40	-2.63551620541612
-3.16494949494949	1	41	-2.63408304149812
-3.16494949494949	1	42	-2.63180195449989
-3.16494949494949	1	43	-2.62980350858246
-3.16494949494949	1	44	-2.62826797590964
-3.16494949494949	1	45	-2.6255825643269
-3.16494949494949	1	46	-2.62274714062448
-3.16494949494949	1	47	-2.61869616758789
-3.16494949494949	1	48	-2.61520146307786
-3.16494949494949	1	49	-2.6119069895555
-3.16494949494949	1	50	-2.60875737768483
-3.16494949494949	1	51	-2.60714329821811
-3.16494949494949	1	52	-2.60620781459923
-3.16494949494949	1	53	-2.60581958568158
-3.16494949494949	1	54	-2.60543457591088
-3.16494949494949	1	55	-2.60463687172485
-3.16494949494949	1	56	-2.6040027001209
-3.16494949494949	1	57	-2.60418232842274
-3.16494949494949	1	58	-2.60559038254171
-3.16494949494949	1	59	-2.60731520057715
-3.16494949494949	1	60	-2.6077536481676
-3.16494949494949	1	61	-2.60620395162716
-3.16494949494949	1	62	-2.60410957574219
-3.16494949494949	1	63	-2.60252446866419
-3.16494949494949	1	64	-2.60206219942368
-3.16494949494949	1	65	-2.60103271682158
-3.16494949494949	1	66	-2.59956671816242
-3.16494949494949	1	67	-2.59911475020113
-3.16494949494949	1	68	-2.59878317826504
-3.16494949494949	1	69	-2.5984541816462
-3.16494949494949	1	70	-2.59904779198493
-3.16494949494949	1	71	-2.60059491309252
-3.16494949494949	1	72	-2.60238218244933
-3.16494949494949	1	73	-2.60265967275927
-3.16494949494949	1	74	-2.6027137543977
-3.16494949494949	1	75	-2.60173320279383
-3.16494949494949	1	76	-2.60011397282071
-3.16494949494949	1	77	-2.59836211410049
-3.16494949494949	1	78	-2.59722833124162
-3.16494949494949	1	79	-2.59673902121118
-3.16494949494949	1	80	-2.59582478405511
-3.16494949494949	1	81	-2.5941527602097
-3.16494949494949	1	82	-2.5935668758491
-3.16494949494949	1	83	-2.59379672278994
-3.16494949494949	1	84	-2.59400467954579
-3.16494949494949	1	85	-2.59402592590177
-3.16494949494949	1	86	-2.59477083602202
-3.16494949494949	1	87	-2.59746461648484
-3.16494949494949	1	88	-2.59990408456381
-3.16494949494949	1	89	-2.60108615462905
-3.16494949494949	1	90	-2.60121878340664
-3.16494949494949	1	91	-2.59939417199285
-3.16494949494949	1	92	-2.59641131225988
-3.16494949494949	1	93	-2.5945467835394
-3.16494949494949	1	94	-2.59192639966719
-3.16494949494949	1	95	-2.58902144347601
-3.16494949494949	1	96	-2.58713566854963
-3.16494949494949	1	97	-2.58597291352708
-3.16494949494949	1	98	-2.58598257096069
-3.16494949494949	1	99	-2.58579714823417

-3.16494949494949	2	0	0.042218096307382
-3.16494949494949	2	1	0.0427801517989015
-3.16494949494949	2	2	0.0431252397067847
-3.16494949494949	2	3	0.0430994868778315
-3.16494949494949	2	4	0.0429951879205946
-3.16494949494949	2	5	0.0426320730324923
-3.16494949494949	2	6	0.0427350843482407
-3.16494949494949	2	7	0.0427028933120659
-3.16494949494949	2	8	0.0429803800439543
-3.16494949494949	2	9	0.043000982307103
-3.16494949494949	2	10	0.0424936515769614
-3.16494949494949	2	11	0.0427376596311208
-3.16494949494949	2	12	0.0427434540176316
-3.16494949494949	2	13	0.0429900373547985
-3.16494949494949	2	14	0.0430981992363814
-3.16494949494949	2	15	0.0431271711689503
-3.16494949494949	2	16	0.0430814598975691
-3.16494949494949	2	17	0.0430866104633539
-3.16494949494949	2	18	0.0426816472281932
-3.16494949494949	2	19	0.0426352921360887
-3.16494949494949	2	20	0.0428078360900195
-3.16494949494949	2	21	0.0429140665094114
-3.16494949494949	2	22	0.0426707022758932
-3.16494949494949	2	23	0.0423384907826407
-3.16494949494949	2	24	0.0427543989699961
-3.16494949494949	2	25	0.0430505565028225
-3.16494949494949	2	26	0.0430840351804606
-3.16494949494949	2	27	0.0435269838385478
-3.16494949494949	2	28	0.043091761029142
-3.16494949494949	2	29	0.043080816076845
-3.16494949494949	2	30	0.0430821037182763
-3.16494949494949	2	31	0.0434020826181002
-3.16494949494949	2	32	0.043550805205342
-3.16494949494949	2	33	0.0431625813087551
-3.16494949494949	2	34	0.0430962677742067
-3.16494949494949	2	35	0.0431316779140141
-3.16494949494949	2	36	0.0431509925357309
-3.16494949494949	2	37	0.0431658004123796
-3.16494949494949	2	38	0.0435990917596571
-3.16494949494949	2	39	0.043395644410866
-3.16494949494949	2	40	0.0433718230440798
-3.16494949494949	2	41	0.0429649283466007
-3.16494949494949	2	42	0.0431033498021864
-3.16494949494949	2	43	0.0434304107299547
-3.16494949494949	2	44	0.0435913659109596
-3.16494949494949	2	45	0.0435920097316774
-3.16494949494949	2	46	0.0436171187399192
-3.16494949494949	2	47	0.043407233183889
-3.16494949494949	2	48	0.0431181576788253
-3.16494949494949	2	49	0.0431587183844228
-3.16494949494949	2	50	0.0431619374880454
-3.16494949494949	2	51	0.0433834118171092
-3.16494949494949	2	52	0.0428271507117122
-3.16494949494949	2	53	0.0429707227330918
-3.16494949494949	2	54	0.0432276072018694
-3.16494949494949	2	55	0.0431947723449555
-3.16494949494949	2	56	0.0431703071574542
-3.16494949494949	2	57	0.0427904529304675
-3.16494949494949	2	58	0.0430202969288309
-3.16494949494949	2	59	0.0431915532413482
-3.16494949494949	2	60	0.0431587183844326
-3.16494949494949	2	61	0.0430924048498765
-3.16494949494949	2	62	0.0431818959305144
-3.16494949494949	2	63	0.0433911376657939
-3.16494949494949	2	64	0.043067939662384
-3.16494949494949	2	65	0.0429752294781611
-3.16494949494949	2	66	0.0429262991031616
-3.16494949494949	2	67	0.0431664442331027
-3.16494949494949	2	68	0.0428232877873921
-3.16494949494949	2	69	0.0428039731656568
-3.16494949494949	2	70	0.0431567869222534
-3.16494949494949	2	71	0.0431072127265189
-3.16494949494949	2	72	0.0427814394403323
-3.16494949494949	2	73	0.0428400271261852
-3.16494949494949	2	74	0.0430042014107225
-3.16494949494949	2	75	0.0427460293005291
-3.16494949494949	2	76	0.042693879821943
-3.16494949494949	2	77	0.0428586979271796
-3.16494949494949	2	78	0.0426874416146866
-3.16494949494949	2	79	0.0425103909157677
-3.16494949494949	2	80	0.0425200482266248
-3.16494949494949	2	81	0.0428393833054798
-3.16494949494949	2	82	0.0429752294781812
-3.16494949494949	2	83	0.0426629764272116
-3.16494949494949	2	84	0.0426674831722817
-3.16494949494949	2	85	0.0426771404831223
-3.16494949494949	2	86	0.04263336067395
-3.16494949494949	2	87	0.0425548145456825
-3.16494949494949	2	88	0.0427099753400162
-3.16494949494949	2	89	0.0424614605407948
-3.16494949494949	2	90	0.0427408787347496
-3.16494949494949	2	91	0.0426082516657214
-3.16494949494949	2	92	0.0427853023646611
-3.16494949494949	2	93	0.0429385316969098
-3.16494949494949	2	94	0.0427872338268354
-3.16494949494949	2	95	0.042813630476498
-3.16494949494949	2	96	0.0427595495357281
-3.16494949494949	2	97	0.0426301415703196
-3.16494949494949	2	98	0.0426719899173369
-3.16494949494949	2	99	0.042700318029163

-3.16494949494949	3	0	0.33881156366379
-3.16494949494949	3	1	0.323164780791095
-3.16494949494949	3	2	0.297126083499356
-3.16494949494949	3	3	0.290599026239938
-3.16494949494949	3	4	0.300276943454074
-3.16494949494949	3	5	0.306529089254096
-3.16494949494949	3	6	0.316256581050974
-3.16494949494949	3	7	0.329260478334373
-3.16494949494949	3	8	0.332993996592428
-3.16494949494949	3	9	0.333353248739517
